video_id,trending_date,title,channel_title,category_id,publish_time,tags,views,likes,dislikes,comment_count,thumbnail_link,comments_disabled,ratings_disabled,video_error_or_removed,description,state,lat,lon,geometry
ypdHIAAR1aw,17.14.11,Fußballchallenge GEGEN MEINE FREUNDIN (+Arschbolzen),GoalKEEPERz,17,2017-11-12T12:00:06.000Z,"GoalKEEPERz|""Goalkeeper""|""Torwart""|""Torspieler""|""fußballchallenge vs freundin""|""fußbll challenge""|""challenge mit freundin""",167162,15451,423,617,https://i.ytimg.com/vi/ypdHIAAR1aw/default.jpg,False,False,False,❤Kostenlos Abonnieren► https://goo.gl/udo6Z7\n❤FUßBALL LIFESTYLE KLAMOTTEN► http://www.gkzclothing.de\n❤DIE BESTEN HANDSCHUHE► http://ks.zone/e2/p659\n\n🔥Zu MissGKZ\n►https://www.instagram.com/missgkz/\n\n❤Die beste Torwartausrüstung\nKS Handschuhe►https://ks.zone/e2/p6590\nADIDAS SET►https://ks.zone/e2/Set-A16\nUNDERWEAR►https://ks.zone/e2/s1519\nKS Klamotten►https://ks.zone/e2/p6594\n\n🔥Mein Social Media\n✘INSTAGRAM► gkzkarol\n✘SNAPCHAT► gkzkarol\n✘FACEBOOK► gkzkarol\n✘TWITTER► gkz_karol\n\n🔥Wichtige Playlisten \n✘Was sind die besten Handschuhe►https://goo.gl/ynCpgB\n✘Werde ein besserer Torwart►https://goo.gl/O2w7xS\n✘VLOGS►https://goo.gl/3krSEp\n✘Challenges► https://goo.gl/FtgRS6\n✘KEEPERBATTLE's► https://goo.gl/AnuxF7,Schleswig Holstein,54.78374778,9.433315388,POINT (9.433315388 54.78374778)
SFjU8cQQlnY,17.14.11,SA4 - NEUE DEUTSCHE QUELLE (LTD. Boxset) UNBOXING,AdlerssonReview,10,2017-11-12T19:49:15.000Z,"maxhifikanal|""maxherzberg""|""review""|""AdlerssonPictures""|""unboxing""|""sa4""|""bombay sa4""|""187""|""strassenbande""|""maxwell""|""lx""|""gzuz""|""bonez mc""|""faruk111er""|""kuku""|""azad""|""capital bra""|""gringo""|""44""|""zuna""|""kmn""|""azet""|""nash""|""miami yacine""|""kollegah""|""farid bang""|""jbg 3""|""hype""|""mois""|""bonus""|""ep""|""boxhandschuhe""|""pusher""|""tasche""|""ott""|""haze""",92278,4527,147,495,https://i.ytimg.com/vi/SFjU8cQQlnY/default.jpg,False,False,False,"BOX *► http://amzn.to/2jkJ6zu\nMP3 *► http://amzn.to/2zBtLAG\nMESSER *► http://amzn.to/2huO10p\n\nAdlerssonPictures ► https://www.youtube.com/c/adlerssonpictures\n\nMerch / Fanshop ► https://www.seedshirt.de/shop/adlerssonpictures\n\ngrundlos Spenden ► https://www.paypal.me/AdlerssonPictures\n\nGünstig neue Spiele online kaufen *► http://mmo.ga/sx3W\n\nSocial Networks: \n \nFacebook ► https://www.facebook.com/adlerssonpictures\nInstagram ► http://instagram.com/adlerssonpictures\nTwitter ► https://twitter.com/MaxAdlersson\n\nAdresse für Fanpost: \nMax Herzberg\nPostnummer: 901138041\nPackstation 108\nFriedrich-List-Platz 2, 01069 Dresden\n\n'Werbelinks & Empfehlungen' bzw mein Epuipment \n\nHandy *► http://amzn.to/2z58UmW\nMaus *► http://amzn.to/2zceXZd\nNotebook *► http://amzn.to/2ilSiiW\nKamera *► http://amzn.to/2hw7Jph\nSmartwatch *► http://amzn.to/2z48r4p\nPC Lautsprecher *► http://amzn.to/2iT3qHQ\nBeleuchtung *► http://amzn.to/2zag4IM\nMikrofon *► http://amzn.to/2iTWNVZ\nAmazon Alexa *► http://amzn.to/2hvEtPl\nBluetooth Lautsprecher *► http://amzn.to/2zdt7t7\n\n*►= Affiliate Link\nDatenschutzerklärung wegen der Verwendung von Werbemitteln aus dem Amazon-Partnerprogramm:\nWir sind Teilnehmer des Partnerprogramms von Amazon EU, das zur Bereitstellung eines Mediums für Websites konzipiert wurde, mittels dessen durch die Platzierung von Werbeanzeigen und Links zu Amazon.de Werbekostenerstattung verdient werden kann. Zur Nachverfolgung der Bestellung setzt Amazon Cookies ein, die es ermöglichen, zu erkennen, dass Sie auf unserer Seite einen Partnerlink angeklickt haben. Weitere Informationen zur Datennutzung durch Amazon erhalten Sie in der Datenschutzerklärung des Unternehmens: https://amzn.to/2on1gB6\n\nImpressum: https://www.youtube.com/user/MaxHifiKanal/about",Brandenburg,51.7704175,14.32996741,POINT (14.32996741 51.7704175)
U3xLOo-CNwo,17.14.11,12 Weird Ways To Sneak Food Into Class / Back To School Pranks,Troom Troom,26,2017-11-12T15:00:05.000Z,"sneak food|""how to sneak food into class""|""class hacks""|""school food""|""food in class""|""sneak food into class""|""how to sneak food into school""|""take food to school""|""weird school supplies""|""school pranks""|""back to school""|""hide food""|""eating in class""|""ways to sneak food into class""|""how to sneak food in class""|""how to sneak food in school""|""best school pranks""|""back to school pranks""|""prank""|""school""",3153224,28451,2285,3312,https://i.ytimg.com/vi/U3xLOo-CNwo/default.jpg,False,False,False,"Subscribe Here: http://bit.ly/2uaz0on\n12 Hot Glue Gun Life Hacks For Crafting: https://youtu.be/RVrUIQAFldU?list=PLy0LaulZe0vSljAapkasaxsIKJp7I-7j0\nIn this video we will continue the theme of weird ways to sneak food into class! We've invented new ways of how to cheat the teacher. There should be no more boredom and hunger in the class!\n\nSupplies and Tools:\n• Candies and cookies\n• Pencil sharpener\n• Notepaper holder\n• Color and scrapbook paper\n• Ruler\n• Craft knife\n• Ziploc bags\n• Felt\n• Marker\n• Hole puncher\n• Ribbon\n• Donut images\n• Hot glue gun\n• Empty school supply containers\n• Wipes \n• Scissors\n• Fanta\n• Funnel\n• Air dry clay\n• Acrylic paint\n• Sponge\n• Stationery holders\n• Jam\n• Pen\n• Tic-Tac \n\nMusic:\nBest Future House Mix 2017 Vol. 1 by Uroš is licensed under a Creative Commons 3.0 Unported License.\nSource: https://soundcloud.com/urosfuturehouse/best-future-house-mix-2017-vol-1  \n\nWatch More Troom Troom: \nPopular Videos:\n18 Funny Pranks! Prank Wars! https://youtu.be/yWazGzCNtJ4\n11 DIY Edible Makeup Ideas/11 Funny Pranks https://youtu.be/kewz3hF63Xo\n14 Weird Ways To Sneak Food Into Class / Back To School Pranks https://youtu.be/W5p2ndS34vA\nDIY Slime Stress Ball— 5 Ideas https://youtu.be/3VH6KeJn-XA\n11 DIY Edible School Supplies / Pranks For Back To School! https://youtu.be/ZMnz2hfmubs\n\nPopular Playlists:\nFunny Pranks: https://www.youtube.com/playlist?list...\nBack to School: https://www.youtube.com/playlist?list...\nLife Hacks: https://www.youtube.com/playlist?list...\nDIY Cosmetics: https://www.youtube.com/playlist?list...\nAwesome Slimes: https://www.youtube.com/playlist?list...\n\nFollow Troom Troom:\nSubscribe: http://bit.ly/2uaz0on\nInstagram: http://bit.ly/2t0BsOK\nFacebook: http://bit.ly/2uf2qTb\nPinterest: http://bit.ly/2tFz9iT\n\nTroom Troom Español: \nSubscribe: http://bit.ly/2uaqyFo\n\nTroom Troom Française:\nSubscribe: http://bit.ly/2vnYmfc\n\nTroom Troom Russian: \nSubscribe: http://bit.ly/2tEWWiQ\n\nTroom Troom Deutsch:\nSubscribe: http://bit.ly/2wo0oOR\n\nTroom Troom Japanese:\nSubscribe: http://bit.ly/2xK2mZv\n\nAbout Troom Troom: \nEasy DIY how to video tutorials. DIY Accessories, Scrapbooking Cards, Home Décor, Make Up Tutorials, Life Hacks, and MUCH more! Make it easy! \n\nFor any business enquires please contact me at: troomtroomdiy@gmail.com\n\nQuestion of the Day: what idea you liked the most? Comment Below!\n\nDon’t forget to turn on notifications, like, & subscribe!",Rheinland Pfalz,49.98247246,8.273219156,POINT (8.273219156 49.98247246)
Wg6a0chf3SI,17.14.11,Wir haben Hunger! - Kinder bitten auf der Straße um Geld | Auf Streife - Berlin | SAT.1 TV,Auf Streife,24,2017-11-12T16:30:00.000Z,"Wir haben hunger! Kinder bitten auf der Straße um Geld|""Kinder haben hunger""|""Kinder fragen auf der Straße nach Geld""|""betteln""|""bettelnde Kinder""|""hunger haben""|""nach Essen fragen""|""Auf Streife""|""Auf Streife Berlin""|""Auf Streife – Die Spezialisten""|""Die Spezialisten""|""Auf Streife ganze Folgen""|""Auf Streife Polizisten""|""Reality TV""|""SAT.1""|""TV show""|""TV""",112372,2984,83,328,https://i.ytimg.com/vi/Wg6a0chf3SI/default.jpg,False,False,False,"Bei einer Fußstreife treffen zwei Berliner Beamte auf zwei Kinder, die auf der Straße nach Essen und Geld fragen. Anfangs trauen diese sich nicht zu sagen, wieso sie in dieser Situation sind. Doch dann löst sich die ganze Situation auf.\n\n►Alle Fälle von Auf Streife im Abo!\nhttp://bit.ly/AufStreifeAbonnieren\n\n►Klinik am Südring auf YouTube\nhttp://bit.ly/2zQTqSF\n\n►Die Ruhrpottwache auf YouTube\nhttp://bit.ly/2iKM3Jn\n\n►Ganze Folgen von „Auf Streife“\nhttp://bit.ly/AufStreifeGanzeFolge\n\n►Ganze Folgen von „Auf Streife – Die Spezialisten“\nhttp://bit.ly/AufStreifeDieSpezialistenOnline\n\n►Ganze Folgen von „Auf Streife – Berlin“\nhttp://bit.ly/AufStreifeBerlinOnline\n\n► Auf Streife auf Facebook:\nhttp://bit.ly/AufStreifeFacebook\n\n\nImmer „Auf Streife“ - Der Polizei-Alltag ist hart und oft gefährlich.\nDie Polizisten sind immer im Einsatz: Tag und Nacht, zwischen Touristen und Obdachlosen, in Villenvierteln und Problemkiezen. Auf Basis echter Fälle wird gezeigt, wie ihr Alltag aussieht: mal skurril oder gefährlich, mal amüsant oder emotional - kein Einsatz ist wie der andere! Die Beamten müssen alles geben, um sich und andere zu schützen. \n\n\nMehr Action auf YouTube:\n► taff: https://www.youtube.com/user/taffOffiziell\n► Frühstücksfernsehen: https://www.youtube.com/user/Sat1FFS\n► kabel eins doku: https://www.youtube.com/channel/UCIjfpxlHpcednFfNkDBReBA\n\n\nImpressum:\nhttp://www.studio71.com/impressum/",Berlin,52.52181866,13.40154862,POINT (13.40154862 52.52181866)
0yIWz1XEeyc,17.14.11,Jake Paul Says Alissa Violet CHEATED with LOGAN PAUL! #DramaAlert Team 10 vs  Martinez Twins!,DramaAlert,25,2017-11-13T07:37:51.000Z,"#DramaAlert|""Drama""|""Alert""|""DramaAlert""|""keemstar""|""youtube news""|""jake paul""|""team 10""|""alissa violet""|""cheated""|""logan paul""|""logan paul alissa violet""|""jake paul alissa violet""|""Martinez Twins""|""left team 10""|""faze banks""|""erika costell""",1309699,103754,4613,12143,https://i.ytimg.com/vi/0yIWz1XEeyc/default.jpg,False,False,False,► Follow for News! - https://twitter.com/KEEMSTAR\n\n► Also follow #DramaAlert on:\n⋆ Instagram: https://instagram.com/DramaAlert\n⋆ Twitter: https://twitter.com/DramaAlert\n⋆ Facebook: https://facebook.com/DramaAlert\n\n► Follow for livestreams! - https://twitch.tv/KEEMSTAR\n\n► KEEM Merch\nhttp://keem.shirtz.cool\n\n► USE CODE (KEEM)\nhttps://gfuel.com/pages/keemstar\n\nDollar in the Woods! (OUT NOW)\n► iTunes\nhttps://itunes.apple.com/us/album/dollar-in-the-woods-single/id1295414119https://itunes.apple.com/us/album/dollar-in-the-woods-single/id1295414119\n\n► Spotify \nhttps://open.spotify.com/track/3uUHoKWqPbJ5qoREGbguC9?si=v4CgSBBR\n\n► YouTube (Music Video)\nhttps://youtu.be/n38Qxi7TVWo\n\nAdpocalypse! (My New Game)\n► Apple (iOS)\nhttps://itunes.apple.com/us/app/the-adpocalypse/id1263621591\n\n► Android\nhttps://play.google.com/store/apps/details?id=com.projectorgames.howtogetahead,Mecklenburg Vorpommern,53.63330408,11.41669861,POINT (11.41669861 53.63330408)
f9cubuZBpxQ,17.14.11,Mehr als nur Marktschreier? Ein eigener Stand auf dem Markt | Galileo | ProSieben,Galileo,24,2017-11-13T17:30:01.000Z,"Mehr als nur Marktschreier? Ein eigener Stand auf dem Markt|""Mehr als nur Marktschreier""|""Ein eigener Stand auf dem Markt""|""Marktschreier""|""Markt""|""Markt Stand""|""Stand auf Markt""|""Markt verkaufen""|""Galileo""|""Galileo 2017""|""TV""|""TV Sendung""|""Sendung""|""Television Program (Media Genre)""|""Galileo Lunch Break""|""Galileo Essen""|""Wissen""|""Foodtrends""|""Aiman Abdallah""|""Stefan Gödde""|""Prosieben""|""Dokumentation""|""Galileo finde den Lügner""|""galileo mystery""|""jumbo schreiner""",23834,643,29,111,https://i.ytimg.com/vi/f9cubuZBpxQ/default.jpg,False,False,False,"Sicher habt ihr beim Shoppen schon mal einen Stand gesehen, wo Leute Haushaltsgeräte verkauft haben. Nah am Kunden ist dieser Job. Doch wie schafft man es, Menschen von einem Produkt zu überzeugen? Und kann man mit Direktverkauf viel Geld verdienen?\n\n►Galileo auf YouTube abonnieren: http://www.youtube.com/subscription_center?add_user=GalileoOffiziell  \n\n►Mehr auf Galileo: http://www.galileo.tv/ \n►FUNDA HAT EINEN KANAL: https://www.youtube.com/user/FundaVanroy \n\n►Alle Videos findest du auf http://www.prosieben.de/tv/galileo/videos\n\nGalileo ist die ProSieben Wissenssendung mit Aiman Abdallah, Stefan Gödde und Funda Vanroy. Täglich um 19.05 Uhr kannst Du auf ProSieben die Welt kennen und verstehen lernen. Galileo nimmt Dich mit auf eine Reise durch das Wissen: Physik, Geschichte, Natur und Internetphänomene, Gesellschaft, Politik und alltägliche Fragen. Die Hosts Harro Füllgrabe, Jan Schwiderek, Jumbo Schreiner, Klas Bömecke, Matthias Fiedler, Akif Aydin und Dionne Wudu nehmen dabei vollen Körpereinsatz in Kauf und gehen allem auf den Grund, was uns interessiert.\n\n-----------------------------------------------------------------------------------------------\n\nImpressum:\nhttp://www.studio71.com/de/impressum",Sachsen,50.82998395,12.91997595,POINT (12.91997595 50.82998395)
7dMMXIlIbJ8,17.14.11,Klavye Delikanlıları 6. Bölüm,Klavye Delikanlıları,22,2017-11-12T20:45:31.000Z,"klavye delikanlıları|""süreç film""|""murat şeker""|""ali tanrıverdi""|""Ali Gündoğdu""|""Yahya Samancı""|""Rasim Öztekin""|""Kaan Yıldırım""|""Vildan Atasever""|""Uraz Kaygılaroğlu""|""Ali Barkın""|""Selen Seyven""|""Seray Sever""|""Gül Onat""|""Cengiz Küçükayvaz""|""Filiz Taşbaş""|""İpek Tanrıyar""|""Mert Asker""|""showtv""|""fragman""|""tanıtım""|""klavye delikanlıları fragman""|""kdtam""",71571,1306,45,170,https://i.ytimg.com/vi/7dMMXIlIbJ8/default.jpg,False,False,False,"Bu dizi ve çok daha fazlası puhutv'de → https://puhutv.com/klavye-delikanlilari-detay?utm_medium=referral&utm_source=youtube&utm_campaign=klavye_delikanlilari&utm_content=detay\n\nKlavye Delikanlıları'na Abone Olmak İçin → bit.ly/kd-dd-sub\n\nKlavye Delikanlıları 6. Bölüm Özet:\n\nKomiser Cevdet ve Komiser Sibel’in işbirliğiyle yakalanan Kerem, panik ataklar geçirse de durumu kurtarmak için çabalamakta, Selen ise Kerem’i tamamen kaybettiği gerçeğiyle yüzleşmek zorundadır. \nBütün aksiliklere rağmen sıkı bir şekilde Sosyal Medya Olimpiyatları’na hazırlanmaya devam eden ekibimiz, yarışma için birbirinden eğlenceli kategoriler bulmaya ve sponsor aramaya etmektedir. \nBu sırada Bayram ve Seyran da birbirlerine meydan okudukları riskli bir yarışa girmişlerdir; Kokoreç ve midye! \nHiko  Dayı, Nergis’in ev işlerine yardım etmeye çalışırken mahalleye neden geri döndüğünü öğrenip allak bullak olur. Seçici bir şekilde Sosyal Medya Olimpiyatları için  başvuruda bulunan gençlerle ilgilenen Kuzen Volki ise hayatında hiç tatmadığı bir hisle tanışacaktır. \nYarışmayı kazanmak için tüm şartları ayarladığını düşünen Klavye Delikanlıları’nın yeni nesil gençlikle sınavı nasıl geçecek?  Bu bölümde de aksiyon ve eğlence yine ekibimizle beraber olacak.\n\nYapım: Süreç Film\nSenaryo: Murat Şeker, Ali Tanrıverdi\nYönetmen: Yahya Samancı\n\nOyuncu Kadrosu:\nHiko Dayı: Rasim Öztekin\nKerem Tanrıverdi: Kaan Yıldırım\nKuzen Volki: Uraz  Kaygılaroğlu\nSeyran: Vildan Atasever\nBayram Şeker: Ali Barkın\nSelen: Selen Seyven",Bayern,50.26660748,10.96660681,POINT (10.96660681 50.26660748)
nWGKA8OULxU,17.14.11,Beni Affet 1253. Bölüm,Beni Affet,1,2017-11-13T14:18:16.000Z,"beni affet dizi|""ceren yalazoğlu""|""beni affet youtube""|""beni unutma""|""mert altınışık""|""beni affet dizisi""|""gaye turgut""|""nusret şenay""|""Beni affet son""|""şeyma korkmaz""|""beni affet oyuncuları""|""affet beni izle""|""beni affet facebook""|""gamze iğdiroğlu""|""murat danacı""|""beni affet star""|""batam""|""Beni Affet 1253. Bölüm""",123529,1370,180,255,https://i.ytimg.com/vi/nWGKA8OULxU/default.jpg,False,False,False,Beni Affet'e dair her şey startv.com.tr'de → http://www.startv.com.tr/dizi/beniaffet\n\nBeni Affet’e abone olmak için →  http://bit.ly/ba-dd-sub\n\nSadece kendi doğrularını çocuklarına dayatan ve tek tek hepsini mutsuz eden bir babanın ve babalarının günahı yüzünden aşklarını kaybeden çocukların hikayesi...\n\nYapım: Focus Film\n\nBA,Mecklenburg Vorpommern,53.63330408,11.41669861,POINT (11.41669861 53.63330408)
VSRYWcbDqTo,17.14.11,Kalp Atışı 20.Bölüm 1.Fragman,Show TV,1,2017-11-12T19:07:44.000Z,"kalp atisi|""kalp atışı 20""|""kalp atışı 20 bolum""|""kalp atisi 20""|""kalp atışı fragman""|""kalp atışı 20 bolum fragmani""|""kalp atışı 20fragman""|""kalp atışı 20bölüm""|""kalp atisi 20 bolum""|""kalp atışı 20 bölüm""|""kalp atisi fragman""|""kalp atışı 20bolum""|""kalp atışı 20 bolum fragman""|""kalp atisi 20 bolum fragmani""|""show tv""|""kalp atışı fragmanı""|""kalp atışı Yeni Bölüm Fragmanı""|""Öykü Karayel""|""Gökhan Alkan""|""Ege Kökenli""|""Ali Burak Ceylan""|""mf yapım""|""Hakan Gerçek""",1480455,12265,522,1927,https://i.ytimg.com/vi/VSRYWcbDqTo/default.jpg,False,False,False,"Abone Ol → http://gez.io/AGqcyj\n\nYapımcılığını MF Yapım’ın üstlendiği, yönetmenliğini Aytaç Çiçek’in yaptığı, senaryosunu Makbule Kosif, Eda Tezcan, Melis Veziroğlu Yılmaz, Meryem Demirli ve Ahmet Ruhan Arca’nın yazdığı Kalp Atışı’nın başrollerinde; Gökhan Alkan ve Öykü Karayel’e Ali Burak Ceylan, Merve Çağıran, Hakan Gerçek, Seda Akman, Fatih Dönmez, Barış Aytaç, Metin Coşkun, Devrim Atmaca, Hasan Şahintürk, Selahattin Paşalı, Başar Doğusoy, Burcu Türünz ve Erdem Kaynarca eşlik ediyor.",Hamburg,53.55002464,9.999999144,POINT (9.999999144 53.55002464)
QIAu8YQ83BE,17.14.11,Fatal & Rico Feat. Kontra K - Ich lass die Jungs nicht allein (Official Video),Kontra K,10,2017-11-12T16:59:16.000Z,"Kontra K|""Kontra""|""Fatal""|""Rico""|""Jungs""|""Nicht allein""|""Kontra K Fatal Rico""|""Fatal Rico Kontra K Ich lass die Jungs nicht allein""|""EA Sports""|""Kontra K EA Sports""|""Jungs nicht allein""|""Fatal Jungs""|""Rico Jungs""|""Kontra k Jungs""|""Hiphop""|""deutsch""|""deutsch HipHop""|""Kontra K Neues Video""|""Gute Nacht""|""Loyal""|""Depeka""|""need for speed""|""NFS""|""payback""|""need for speed video""|""need for speed music""|""kontra k need for speed""|""nfs payback Musik""",238274,18408,716,881,https://i.ytimg.com/vi/QIAu8YQ83BE/default.jpg,False,False,False,"Die Single jetzt überall erhältlich: https://bmg.lnk.to/FatalRico\n\n--------------------------------------------------\n➤ GUTE NACHT LIVE TOUR:\n22.11.17 Hannover - Capitol   \n23.11.17 Hamburg - Sporthalle   \n25.11.17 Bremen - Pier 2\n26.11.17 Köln - Palladium\n27.11.17 Dortmund - Phoenixhalle \n28.11.17 Neu Isenburg - Hugenotenhalle\n29.11.17 Saarbrücken - Garage \n02.12.17 Bern - Bierhübeli  \n03.12.17 Ravensburg - Oberschwabenklub\n04.12.17 München - Tonhalle   \n05.12.17 Wien - Arena   \n06.12.17 Linz - Posthof  \n08.12.17 Innsbruck - Hafen-Club \n09.12.17 Stuttgart - Porsche-Arena \n10.12.17 Nürnberg - Löwensaal \n14.12.17 Dresden - BallsportArena \n15.12.17 Erfurt - Thüringenhalle \n16.12.17 Leipzig - Haus Auensee \n16.02.18 Würzburg - Posthalle\n17.02.18 Bielefeld - Ringlokschuppen\n18.02.18 Heidelberg - Halle 02\n21.02.18 Kiel - Halle 400\n22.02.18 Magdeburg - Amo\n23.02.18 Chemnitz - Arena\n24.02.18 Berlin - Max-Schmeling-Halle\n13.09.18 Köln - Open Air am Tanzbrunnen (Zusatzshow)\n\nJETZT TICKETS SICHERN: http://www.kontra-k.de \n------------------------------------------------------------------------------------------------------\n\n➤ Kontra K // Loyal-Kollektion: \nhttp://www.brvd.de/LoyalShop\n\n➤ Folge Kontra K:\nFacebook: http://www.facebook.com/kontra.dobermann.dpk\nInstagram: http://www.instagram.com/kontrakdpk\n\nVideo:\nProduktion: Jetpack GmbH\nDirector: Gerrit Klein \nExecutive Producer: Marian Schmid & Gerrit Klein \nHead of Production: Walta Hagos\nDarsteller: Simon Böer, Maurizio Magno\nStunt: Monty Boesle\nFilmauto: Alok Paleri\nDriftfahrer: Francesco Lopez, Cyrill Becker, Stefan Voigt, Alexander Biscayne",Bayern,50.26660748,10.96660681,POINT (10.96660681 50.26660748)
o-bWQCeTc88,17.14.11,The Best 29 Fall Fails: FailArmy Hall of Fame (November 2017),FailArmy,23,2017-11-12T15:30:01.000Z,"failarmy|""fail army""|""fails""|""fail laugh""|""funny videos""|""fail compilation 2017""|""bad friends""|""funny friends""|""fails of the month""|""skateboarding""|""fails of the week""|""scooter fail""|""workout fails""|""epic fails""|""funny fails""|""fail""|""failarmy 2017""|""failarmy kids""|""failarmy parkour""|""failarmy animals""|""failarmy cats""|""fails 2017""|""fails compilation""|""fail army funny""|""failarmy instant karma""|""fail compilation""|""bmx rider""|""bmx fail""|""cyclist""|""fall""|""car drift""|""faceplant""",1128693,20073,1330,1320,https://i.ytimg.com/vi/o-bWQCeTc88/default.jpg,False,False,False,"It's a little colder outside which means it must be the fall. In honor of the season changing here are our best  29 fall fails ever. Vote for your favorite fall fail of all-time to be included in the end of year Hall Of Fame induction ceremony and video. Vote by leaving a comment below! \n\n►►► SUBMIT YOUR VIDEOS! http://bit.ly/fasubmit \nSUBSCRIBE! http://bit.ly/fasubscribe\n\nFACEBOOK • http://bit.ly/fafbpage\nINSTAGRAM • http://bit.ly/fainsta\nTWITTER • http://bit.ly/fatweet\nTWITCH •  http://bit.ly/FailArmyTwitch\nCheck out FailArmy U!!! • http://bit.ly/failu\nFailArmy gear • http://bit.ly/failmerch\n\nFailArmy is the world’s number one source for epic fail videos and hilarious compilations. We’re powered by fan submissions and feedback from all around the world, with over 30 million fans across digital platforms! \n\nTo license any of the videos shown on FailArmy, please visit Jukin Media at http://bit.ly/jukinlicense.\n\nVideos:\nBackflip onto Leaves Fail \nMountain Biker Faceplants into Tree https://goo.gl/KuRmyg\nMountain Bike Crash into Leaves https://goo.gl/HpLRPe\nSuzuki Samurai Rolls down Leafy Trail https://goo.gl/sNeRPy\nFestival Drops Pumpkin https://goo.gl/i6Nq1W\nGirl Falls Into Mud https://goo.gl/e5pUMR\nMom Smacked in Face with Leaves https://goo.gl/Vns4nb\nGuy Backflips into Leaves https://goo.gl/fy95Y4\nRock Climber Falls Off Cliff https://goo.gl/J9EyFn\nGuy Lights Leaves on Fire https://goo.gl/g8qCzf\nBackflip onto Leaves Fail 2 \nKid Running with Branch Is Stupid https://goo.gl/FNhnUJ\nBase Jump AHHH https://goo.gl/h1AYyB\nGirl Crashes Bike Into Tree https://goo.gl/B2RYLV\nAcorns Fall on Dad https://goo.gl/e2DWRp\nLittle Boy Falls Down Hill https://goo.gl/nvVA3x\nGuy Slips During Front Flip Attempt https://goo.gl/Rt5q5H\nCouple Tries to Take Cute Photo https://goo.gl/LBjHgP\nBike Goes into Leaves https://goo.gl/RiNfxz\nTree Falls on Man's Head https://goo.gl/P2camL\nPower Wheels Race Crash https://goo.gl/NFrABR\nLog Crossing Fail https://goo.gl/sfQMdV\nDude Rolls Down Leafy Trail https://goo.gl/fnz3Lf\nBike Dude Faceplants onto Front Wheel https://goo.gl/PQqbeM\nLittle Girl Cries Over Murdered Pumpkin https://goo.gl/WEmjF9\nGuy Loses Control of Lawn Mower and Falls Off https://goo.gl/L5ruzN\nRamp in Firest Fail https://goo.gl/cg4kii\nBackpacker River Crossing Fail https://goo.gl/CRzT19\nUphill Dirtbike Crashes Into Tree https://goo.gl/UjGZPx\nForest Pole Vault Fail https://goo.gl/orkEaQ\nTree Branch Falls on trimmer",Baden Wurttemberg,48.99999229,8.399993448,POINT (8.399993448 48.99999229)
XEY-mcrPAjI,17.14.11,Hayattta Her Şey Var 13 Kasım 2017,Hayatta Her Şey Var,22,2017-11-13T12:12:31.000Z,"BURÇ YORUMLARI|""HAFTALIK BURÇLAR""|""ASTROLOG""|""ASTROLOJİ""|""BEYAZ TV""|""HAYATTA HER ŞEY VAR""|""NUR VİRAL""|""NURAY SAYARI""",41376,809,64,73,https://i.ytimg.com/vi/XEY-mcrPAjI/default.jpg,False,False,False,,Saarland,49.25039044,6.970003213,POINT (6.970003213 49.25039044)
